"Date","Open","High","Low","Close","Shares Traded","Turnover (Rs. Cr)"
"22-Feb-1996","     1006.84","     1025.44","     1006.84","     1024.91","-","-"
"23-Feb-1996","     1025.36","     1029.64","     1019.45","     1028.84","-","-"
"26-Feb-1996","     1035.02","     1045.15","     1034.52","     1034.73","-","-"
"27-Feb-1996","     1034.28","     1034.28","     1024.65","     1027.45","-","-"
"28-Feb-1996","     1034.49","     1037.53","     1027.39","     1027.39","-","-"
"29-Feb-1996","     1024.14","     1024.14","      992.48","      992.51","-","-"
"01-Mar-1996","      994.66","     1002.19","      989.78","      999.47","-","-"
"04-Mar-1996","     1000.58","     1002.41","      996.51","      998.84","-","-"
"06-Mar-1996","      999.67","     1003.72","      997.86","     1002.91","-","-"
"07-Mar-1996","     1005.06","     1010.50","      998.45","      998.45","-","-"
"08-Mar-1996","      993.93","      993.93","      981.60","      988.62","-","-"
"11-Mar-1996","      981.16","      981.16","      966.28","      975.26","-","-"
"12-Mar-1996","      974.71","      976.46","      969.15","      976.22","-","-"
"13-Mar-1996","      973.75","      992.54","      972.77","      992.14","-","-"
"14-Mar-1996","      993.72","     1002.68","      990.41","      991.14","-","-"
"15-Mar-1996","      989.55","      989.98","      981.67","      981.87","-","-"
"18-Mar-1996","      977.71","      977.71","      961.37","      962.09","-","-"
"19-Mar-1996","      961.12","      964.08","      945.07","      947.09","-","-"
"21-Mar-1996","      957.88","      967.75","      957.88","      965.57","-","-"
"22-Mar-1996","      962.34","      962.34","      950.07","      956.11","-","-"
"25-Mar-1996","      956.89","      957.19","      952.25","      953.98","-","-"
"26-Mar-1996","      952.87","      958.58","      949.28","      957.14","-","-"
"27-Mar-1996","      965.84","      975.60","      965.84","      974.17","-","-"
"28-Mar-1996","      976.91","      997.32","      976.91","      997.32","-","-"
"29-Mar-1996","      998.16","      998.16","      985.30","      985.30","-","-"
"01-Apr-1996","      988.33","      995.01","      988.33","      994.80","-","-"
"02-Apr-1996","      996.07","     1005.68","      996.07","     1003.28","-","-"
"03-Apr-1996","     1013.41","     1019.09","     1012.79","     1013.47","-","-"
"04-Apr-1996","     1012.29","     1012.29","     1000.90","     1010.94","-","-"
"08-Apr-1996","     1024.40","     1034.72","     1024.40","     1032.13","-","-"
"09-Apr-1996","     1035.61","     1041.05","     1028.78","     1029.07","-","-"
"10-Apr-1996","     1030.57","     1035.79","     1027.07","     1029.28","-","-"
"11-Apr-1996","     1024.37","     1026.52","     1022.31","     1025.18","-","-"
"12-Apr-1996","     1023.84","     1033.17","     1023.84","     1032.19","-","-"
"15-Apr-1996","     1038.03","     1050.48","     1038.03","     1046.45","-","-"
"16-Apr-1996","     1046.80","     1060.85","     1046.80","     1058.71","-","-"
"17-Apr-1996","     1067.93","     1096.28","     1067.93","     1096.28","-","-"
"18-Apr-1996","     1107.76","     1124.93","     1107.76","     1121.68","-","-"
"19-Apr-1996","     1124.30","     1142.26","     1124.30","     1131.74","-","-"
"22-Apr-1996","     1136.28","     1136.28","     1102.83","     1106.93","-","-"
"23-Apr-1996","     1090.04","     1100.51","     1090.04","     1095.82","-","-"
"24-Apr-1996","     1136.97","     1145.11","     1126.77","     1145.11","-","-"
"25-Apr-1996","     1157.94","     1160.16","     1110.61","     1120.82","-","-"
"26-Apr-1996","     1133.17","     1133.17","     1106.29","     1123.63","-","-"
"29-Apr-1996","     1112.70","     1118.69","     1107.51","     1118.37","-","-"
"30-Apr-1996","     1118.10","     1118.23","     1112.44","     1114.36","-","-"
"01-May-1996","     1141.65","     1141.65","     1133.92","     1137.86","-","-"
"02-May-1996","     1131.96","     1132.05","     1123.15","     1132.05","-","-"
"03-May-1996","     1126.08","     1127.99","     1119.34","     1119.48","-","-"
"06-May-1996","     1108.00","     1108.00","     1087.86","     1088.22","-","-"
"07-May-1996","     1086.66","     1094.97","     1086.66","     1093.09","-","-"
"08-May-1996","     1082.78","     1113.62","     1075.94","     1108.53","-","-"
"09-May-1996","     1101.41","     1107.41","     1089.87","     1090.53","-","-"
"10-May-1996","     1076.97","     1080.91","     1063.75","     1078.63","-","-"
"13-May-1996","     1081.68","     1090.16","     1080.68","     1088.10","-","-"
"14-May-1996","     1087.94","     1107.44","     1085.85","     1105.47","-","-"
"15-May-1996","     1107.00","     1117.41","     1095.67","     1115.97","-","-"
"16-May-1996","     1128.45","     1141.64","     1126.29","     1128.59","-","-"
"17-May-1996","     1122.42","     1122.42","     1113.59","     1115.54","-","-"
"20-May-1996","     1094.60","     1094.60","     1083.56","     1083.67","-","-"
"21-May-1996","     1077.18","     1082.52","     1074.19","     1074.86","-","-"
"22-May-1996","     1082.25","     1086.07","     1079.61","     1081.13","-","-"
"23-May-1996","     1079.89","     1079.89","     1073.76","     1076.71","-","-"
"24-May-1996","     1079.77","     1087.77","     1077.87","     1085.03","-","-"
"27-May-1996","     1080.55","     1080.55","     1065.29","     1065.29","-","-"
"28-May-1996","     1054.62","     1065.61","     1046.95","     1063.36","-","-"
"29-May-1996","     1074.23","     1100.59","     1074.23","     1096.76","-","-"
"30-May-1996","     1095.86","     1095.86","     1082.58","     1082.84","-","-"
"31-May-1996","     1086.46","     1089.92","     1083.73","     1089.92","-","-"
"03-Jun-1996","     1098.18","     1109.99","     1098.18","     1108.87","-","-"
"04-Jun-1996","     1114.55","     1118.13","     1104.32","     1105.64","-","-"
"05-Jun-1996","     1108.78","     1115.06","     1104.45","     1113.14","-","-"
"06-Jun-1996","     1129.17","     1132.62","     1127.52","     1129.82","-","-"
"07-Jun-1996","     1126.39","     1134.86","     1126.39","     1133.44","-","-"
"10-Jun-1996","     1136.86","     1144.15","     1136.86","     1141.35","-","-"
"11-Jun-1996","     1137.74","     1145.68","     1136.77","     1143.06","-","-"
"12-Jun-1996","     1164.83","     1171.01","     1163.58","     1163.87","-","-"
"13-Jun-1996","     1166.37","     1172.34","     1164.66","     1168.40","-","-"
"14-Jun-1996","     1169.26","     1198.35","     1169.26","     1196.06","-","-"
"17-Jun-1996","     1202.58","     1203.11","     1184.36","     1185.37","-","-"
"18-Jun-1996","     1176.48","     1184.18","     1173.66","     1181.95","-","-"
"19-Jun-1996","     1180.78","     1190.03","     1163.46","     1168.03","-","-"
"20-Jun-1996","     1163.68","     1170.54","     1150.40","     1169.48","-","-"
"21-Jun-1996","     1168.72","     1170.01","     1155.56","     1157.42","-","-"
"24-Jun-1996","     1157.92","     1159.92","     1138.88","     1146.78","-","-"
"25-Jun-1996","     1147.28","     1154.22","     1123.79","     1127.78","-","-"
"26-Jun-1996","     1127.43","     1134.43","     1116.96","     1119.85","-","-"
"27-Jun-1996","     1119.00","     1130.00","     1107.00","     1127.00","-","-"
"28-Jun-1996","     1128.00","     1136.00","     1119.00","     1122.00","-","-"
"01-Jul-1996","     1121.00","     1121.00","     1105.00","     1109.00","-","-"
"02-Jul-1996","     1109.00","     1111.00","     1098.00","     1100.00","-","-"
"03-Jul-1996","     1100.00","     1100.00","     1076.00","     1080.00","-","-"
"04-Jul-1996","     1080.00","     1099.00","     1056.00","     1088.00","-","-"
"05-Jul-1996","     1089.00","     1104.00","     1088.00","     1093.00","-","-"
"08-Jul-1996","     1095.08","     1106.36","     1095.08","     1103.47","-","-"
"09-Jul-1996","     1104.01","     1104.13","     1082.41","     1088.76","-","-"
"10-Jul-1996","     1083.49","     1093.27","     1072.48","     1086.62","-","-"
"11-Jul-1996","     1089.45","     1103.19","     1089.45","     1097.44","-","-"
"12-Jul-1996","     1096.85","     1099.20","     1086.07","     1089.35","-","-"
"15-Jul-1996","     1089.00","     1098.35","     1081.22","     1093.38","-","-"
"16-Jul-1996","     1100.14","     1105.94","     1076.92","     1083.47","-","-"
"18-Jul-1996","     1109.17","     1126.14","     1109.17","     1118.68","-","-"
"19-Jul-1996","     1118.92","     1126.71","     1112.35","     1119.27","-","-"
"22-Jul-1996","     1119.39","     1126.29","     1115.13","     1125.67","-","-"
"23-Jul-1996","     1125.15","     1127.08","     1086.28","     1092.14","-","-"
"24-Jul-1996","     1090.74","     1090.74","     1049.88","     1069.43","-","-"
"25-Jul-1996","     1069.27","     1075.79","     1060.60","     1062.68","-","-"
"26-Jul-1996","     1062.04","     1066.12","     1046.46","     1051.24","-","-"
"29-Jul-1996","     1054.51","     1057.84","     1030.87","     1033.97","-","-"
"30-Jul-1996","     1031.01","     1031.01","      999.03","     1014.91","-","-"
"31-Jul-1996","     1017.06","     1047.04","     1004.76","     1042.81","-","-"
"01-Aug-1996","     1047.47","     1054.08","     1035.30","     1036.63","-","-"
"02-Aug-1996","     1036.34","     1036.48","     1024.80","     1032.94","-","-"
"05-Aug-1996","     1035.73","     1038.20","     1030.34","     1032.29","-","-"
"06-Aug-1996","     1031.80","     1038.04","     1023.73","     1035.51","-","-"
"07-Aug-1996","     1036.59","     1050.54","     1033.52","     1048.59","-","-"
"08-Aug-1996","     1050.43","     1054.29","     1037.94","     1039.24","-","-"
"09-Aug-1996","     1038.76","     1042.25","     1033.46","     1037.91","-","-"
"12-Aug-1996","     1038.11","     1039.93","     1030.40","     1032.17","-","-"
"13-Aug-1996","     1031.05","     1031.05","     1021.67","     1024.43","-","-"
"14-Aug-1996","     1021.18","     1027.95","     1017.43","     1018.48","-","-"
"16-Aug-1996","     1018.28","     1019.64","     1001.35","     1002.25","-","-"
"19-Aug-1996","     1001.19","     1001.19","      972.96","      975.66","-","-"
"20-Aug-1996","      973.13","      980.78","      968.76","      977.34","-","-"
"21-Aug-1996","      980.23","     1001.84","      980.23","      999.19","-","-"
"22-Aug-1996","     1001.45","     1010.40","      999.85","     1002.17","-","-"
"23-Aug-1996","     1001.38","     1014.78","     1000.49","     1012.71","-","-"
"26-Aug-1996","     1011.12","     1016.63","     1007.25","     1009.04","-","-"
"27-Aug-1996","     1009.90","     1016.59","     1006.02","     1014.68","-","-"
"28-Aug-1996","     1015.01","     1029.49","     1015.01","     1027.09","-","-"
"29-Aug-1996","     1028.70","     1035.59","     1024.67","     1025.86","-","-"
"30-Aug-1996","     1025.91","     1029.89","     1023.44","     1029.00","-","-"
"02-Sep-1996","     1028.91","     1039.98","     1028.91","     1036.95","-","-"
"03-Sep-1996","     1039.84","     1046.51","     1017.46","     1023.27","-","-"
"04-Sep-1996","     1022.37","     1028.26","     1012.15","     1026.41","-","-"
"05-Sep-1996","     1028.06","     1038.31","     1028.06","     1037.47","-","-"
"06-Sep-1996","     1038.04","     1038.79","     1029.96","     1032.09","-","-"
"09-Sep-1996","     1030.42","     1031.22","     1012.34","     1013.88","-","-"
"10-Sep-1996","     1014.87","     1014.87","      996.75","     1001.15","-","-"
"11-Sep-1996","     1001.86","     1008.79","      989.71","      991.34","-","-"
"12-Sep-1996","      990.88","      992.68","      981.01","      989.28","-","-"
"13-Sep-1996","      991.65","      991.86","      979.80","      980.72","-","-"
"16-Sep-1996","      980.69","      980.69","      959.65","      962.27","-","-"
"17-Sep-1996","      965.02","      975.19","      962.93","      971.21","-","-"
"18-Sep-1996","      972.73","      996.97","      969.67","      994.43","-","-"
"19-Sep-1996","      996.41","     1001.25","      975.85","      977.76","-","-"
"20-Sep-1996","      979.14","      984.45","      973.09","      977.03","-","-"
"23-Sep-1996","      976.08","      976.08","      963.19","      968.84","-","-"
"24-Sep-1996","      968.78","      972.74","      965.69","      968.91","-","-"
"25-Sep-1996","      967.98","      981.75","      967.98","      971.29","-","-"
"26-Sep-1996","      970.76","      970.89","      955.60","      959.31","-","-"
"27-Sep-1996","      958.79","      958.83","      942.05","      947.23","-","-"
"30-Sep-1996","      945.68","      948.41","      932.27","      943.96","-","-"
"01-Oct-1996","      944.51","      945.66","      933.56","      936.27","-","-"
"03-Oct-1996","      937.16","      943.38","      921.18","      924.92","-","-"
"04-Oct-1996","      924.93","      925.93","      898.47","      904.12","-","-"
"07-Oct-1996","      905.76","      905.76","      859.65","      874.00","-","-"
"08-Oct-1996","      872.57","      876.78","      850.52","      873.90","-","-"
"09-Oct-1996","      873.18","      875.85","      859.35","      874.72","-","-"
"10-Oct-1996","      874.20","      900.53","      872.83","      898.42","-","-"
"11-Oct-1996","      900.11","      915.59","      897.60","      908.79","-","-"
"14-Oct-1996","      907.26","      907.26","      890.71","      892.05","-","-"
"15-Oct-1996","      892.07","      902.74","      885.23","      897.77","-","-"
"16-Oct-1996","      896.63","      905.11","      891.16","      892.77","-","-"
"17-Oct-1996","      891.42","      893.33","      880.76","      892.07","-","-"
"18-Oct-1996","      892.61","      899.51","      888.61","      895.00","-","-"
"22-Oct-1996","      896.87","      924.83","      896.87","      919.09","-","-"
"23-Oct-1996","      924.20","      953.44","      924.20","      951.29","-","-"
"24-Oct-1996","      953.48","      956.45","      928.45","      932.77","-","-"
"25-Oct-1996","      929.42","      939.73","      929.42","      936.95","-","-"
"28-Oct-1996","      936.84","      948.37","      934.64","      935.89","-","-"
"29-Oct-1996","      936.78","      936.78","      922.89","      926.39","-","-"
"30-Oct-1996","        0.00","      929.03","      929.03","      929.03","-","-"
"31-Oct-1996","      927.31","      927.31","      897.23","      909.29","-","-"
"01-Nov-1996","      910.32","      915.39","      904.95","      906.68","-","-"
"04-Nov-1996","      906.56","      906.56","      886.68","      890.13","-","-"
"05-Nov-1996","      890.19","      894.40","      878.29","      881.57","-","-"
"06-Nov-1996","      879.81","      880.15","      851.77","      866.57","-","-"
"07-Nov-1996","      867.24","      876.25","      866.76","      874.89","-","-"
"08-Nov-1996","      876.11","      885.68","      876.11","      884.64","-","-"
"10-Nov-1996","      885.21","      886.84","      878.57","      880.36","-","-"
"11-Nov-1996","      879.28","      895.64","      876.83","      891.27","-","-"
"13-Nov-1996","      895.98","      898.54","      889.47","      896.84","-","-"
"14-Nov-1996","      895.67","      897.92","      885.21","      889.39","-","-"
"15-Nov-1996","      888.58","      894.62","      885.62","      894.31","-","-"
"18-Nov-1996","      893.95","      904.89","      893.95","      904.05","-","-"
"19-Nov-1996","      904.50","      905.61","      895.86","      897.58","-","-"
"20-Nov-1996","      897.99","      897.99","      875.36","      876.61","-","-"
"21-Nov-1996","      876.36","      878.26","      866.97","      869.82","-","-"
"22-Nov-1996","      867.82","      868.18","      848.13","      850.33","-","-"
"25-Nov-1996","      850.24","      859.24","      826.99","      852.26","-","-"
"26-Nov-1996","      856.31","      870.84","      847.60","      855.48","-","-"
"27-Nov-1996","      848.17","      848.21","      822.17","      829.08","-","-"
"28-Nov-1996","      829.28","      835.15","      823.26","      825.47","-","-"
"29-Nov-1996","      825.59","      833.81","      825.59","      830.32","-","-"
"02-Dec-1996","      830.48","      834.92","      818.61","      820.25","-","-"
"03-Dec-1996","      819.77","      819.77","      804.46","      809.43","-","-"
"04-Dec-1996","      805.40","      805.82","      775.43","      788.15","-","-"
"05-Dec-1996","      786.37","      808.21","      781.54","      802.23","-","-"
"06-Dec-1996","      805.51","      815.03","      805.47","      808.19","-","-"
"09-Dec-1996","      809.03","      816.20","      804.97","      808.69","-","-"
"10-Dec-1996","      807.73","      808.53","      797.66","      803.20","-","-"
"11-Dec-1996","      806.46","      839.13","      803.68","      837.07","-","-"
"12-Dec-1996","      838.86","      847.36","      825.52","      827.25","-","-"
"13-Dec-1996","      826.54","      826.54","      814.89","      824.62","-","-"
"16-Dec-1996","      823.71","      848.88","      823.71","      847.27","-","-"
"17-Dec-1996","      846.06","      853.36","      841.00","      850.74","-","-"
"18-Dec-1996","      850.69","      871.84","      850.69","      860.40","-","-"
"19-Dec-1996","      858.03","      864.54","      853.47","      860.58","-","-"
"20-Dec-1996","      864.25","      887.92","      864.25","      884.38","-","-"
"23-Dec-1996","      884.40","      890.65","      878.10","      882.00","-","-"
"24-Dec-1996","      881.85","      887.50","      874.05","      884.05","-","-"
"26-Dec-1996","      887.95","      913.35","      887.95","      911.80","-","-"
"31-Dec-1996","      918.15","      922.10","      895.60","      899.10","-","-"
"01-Jan-1997","      905.20","      941.40","      905.20","      939.55","       38948210","          978.21"
"02-Jan-1997","      941.95","      944.00","      925.05","      927.05","       49118380","         1150.42"
"03-Jan-1997","      924.30","      932.60","      919.55","      931.65","       35263845","          866.74"
"06-Jan-1997","      932.45","      937.95","      925.65","      927.80","       26323660","          665.51"
"07-Jan-1997","      926.35","      935.15","      922.25","      928.80","       44473415","         1050.05"
"08-Jan-1997","      937.35","      953.10","      937.35","      946.70","       49517340","         1222.85"
"09-Jan-1997","      945.15","      959.75","      943.60","      956.60","       39566905","         1001.82"
"10-Jan-1997","      962.70","      984.10","      962.70","      980.35","       52001500","         1421.45"
"13-Jan-1997","      978.55","      982.25","      965.50","      980.70","       40185285","         1103.08"
"14-Jan-1997","      984.00","      994.40","      977.70","      989.30","       49911225","         1400.01"
"15-Jan-1997","      997.50","     1042.75","      997.05","     1041.80","       53368615","         1380.93"
"16-Jan-1997","     1064.05","     1085.75","      995.35","     1009.40","       77685385","         2140.11"
"17-Jan-1997","      994.10","     1009.70","      976.35","     1001.75","       68737285","         1938.74"
"20-Jan-1997","     1004.10","     1005.55","      973.95","      977.00","       48113790","         1405.17"
"21-Jan-1997","      972.10","      980.20","      956.45","      960.50","       51642490","         1426.08"
"22-Jan-1997","      971.40","      992.90","      971.40","      987.10","       51947285","         1444.35"
"24-Jan-1997","      991.05","      991.40","      979.55","      985.90","       49858775","         1412.15"
"27-Jan-1997","      993.15","     1017.30","      990.30","     1009.15","       63131295","         1836.31"
"28-Jan-1997","     1016.00","     1025.10","     1007.95","     1021.80","       54183330","         1525.17"
"29-Jan-1997","     1038.10","     1043.90","     1007.10","     1017.20","       69064510","         1996.00"
"30-Jan-1997","     1010.60","     1012.85","      993.50","     1000.00","       61831230","         1749.93"
"31-Jan-1997","      988.70","      988.70","      965.85","      972.65","       59785210","         1645.32"
"03-Feb-1997","      967.90","      967.90","      944.20","      948.20","       53189325","         1401.33"
"04-Feb-1997","      947.00","      963.20","      944.45","      958.30","       55622410","         1419.81"
"05-Feb-1997","      970.75","      984.80","      959.50","      962.50","       44915395","         1210.42"
"06-Feb-1997","      960.75","      972.40","      953.95","      967.75","       49655895","         1354.60"
"07-Feb-1997","      969.50","      980.95","      966.50","      978.80","       47450205","         1344.12"
"10-Feb-1997","      981.00","      986.75","      975.15","      981.45","       45814740","         1347.73"
"11-Feb-1997","      980.95","      996.05","      978.85","      992.75","       40528475","         1161.90"
"12-Feb-1997","      991.65","     1008.80","      990.90","     1001.00","       47172975","         1466.88"
"13-Feb-1997","      998.45","     1005.10","      995.35","     1002.15","       31742790","          933.91"
"14-Feb-1997","     1001.30","     1011.85","     1001.10","     1009.45","       33065685","          959.39"
"17-Feb-1997","     1017.75","     1024.30","     1015.10","     1020.10","       44420840","         1316.28"
"18-Feb-1997","     1020.75","     1020.85","      998.90","     1000.75","       47719085","         1425.19"
"19-Feb-1997","     1004.05","     1013.05","      993.85","     1011.85","       47329340","         1470.40"
"20-Feb-1997","     1009.55","     1009.60","     1000.55","     1003.10","       37447640","         1168.61"
"21-Feb-1997","     1000.75","     1002.00","      989.50","      991.55","       34243065","         1020.74"
"24-Feb-1997","      988.70","      988.90","      961.95","      964.75","       41016040","         1231.30"
"25-Feb-1997","      962.60","      975.25","      954.50","      966.10","       53377450","         1515.94"
"26-Feb-1997","      963.95","      970.50","      956.75","      968.85","       37929265","         1092.12"
"27-Feb-1997","      972.35","      994.50","      972.05","      992.75","       43868610","         1205.15"
"28-Feb-1997","      998.25","     1006.60","      996.00","      998.65","       62993050","         1888.14"
"01-Mar-1997","     1070.80","     1106.60","     1070.80","     1102.95","       60588395","         1884.87"
"03-Mar-1997","     1102.45","     1140.65","     1095.90","     1107.70","       64394880","         1907.42"
"04-Mar-1997","     1111.75","     1121.40","     1098.20","     1117.30","       55906785","         1763.37"
"05-Mar-1997","     1144.25","     1167.95","     1122.25","     1132.90","       72360970","         2289.44"
"06-Mar-1997","     1127.00","     1135.75","     1119.30","     1127.25","       49304015","         1598.54"
"10-Mar-1997","     1118.80","     1118.80","     1075.05","     1078.70","       50438395","         1575.92"
"11-Mar-1997","     1073.80","     1083.35","     1046.30","     1052.00","       60255030","         1787.11"
"12-Mar-1997","     1066.55","     1088.65","     1065.25","     1074.20","       48953940","         1518.18"
"13-Mar-1997","     1076.85","     1078.60","     1062.70","     1066.50","       34832505","         1128.65"
"14-Mar-1997","     1062.20","     1076.65","     1057.55","     1070.10","       60180865","         1842.43"
"17-Mar-1997","     1071.95","     1076.25","     1065.45","     1072.60","       48967040","         1498.61"
"18-Mar-1997","     1072.30","     1074.50","     1061.05","     1064.35","       53280720","         1628.06"
"19-Mar-1997","     1074.25","     1079.60","     1050.00","     1052.05","       42505710","         1320.29"
"20-Mar-1997","     1049.00","     1059.50","     1040.95","     1054.80","       58859630","         1794.23"
"21-Mar-1997","     1058.70","     1069.50","     1058.55","     1061.40","       42522100","         1381.68"
"25-Mar-1997","     1064.50","     1067.25","     1054.50","     1058.35","       39647130","         1238.51"
"26-Mar-1997","     1062.50","     1067.20","     1057.50","     1059.20","       36190200","         1119.26"
"27-Mar-1997","     1057.45","     1059.00","     1047.70","     1057.80","       28285480","          890.85"
"31-Mar-1997","     1012.15","     1012.15","      966.80","      968.30","        6628765","          130.85"
"01-Apr-1997","      931.95","      973.85","      931.50","      970.15","       43678120","         1153.81"
"02-Apr-1997","      982.10","     1004.65","      982.10","     1002.20","       34665215","          966.62"
"03-Apr-1997","     1004.30","     1012.75","     1000.55","     1010.65","       30296975","          868.85"
"04-Apr-1997","     1001.90","     1002.00","      996.60","     1001.00","       19923885","          566.40"
"07-Apr-1997","      997.50","      998.00","      988.00","      990.90","       22270765","          622.77"
"09-Apr-1997","     1009.95","     1031.15","     1009.95","     1030.30","       32978520","          944.80"
"10-Apr-1997","     1024.45","     1024.70","     1000.30","     1008.35","       49312145","         1482.06"
"11-Apr-1997","      993.30","     1017.20","      985.65","     1013.40","       45472615","         1370.56"
"12-Apr-1997","     1004.90","     1009.90","      999.30","     1003.25","       24802315","          782.38"
"15-Apr-1997","     1010.65","     1018.60","     1010.65","     1014.90","       35734080","         1119.52"
"17-Apr-1997","     1020.40","     1036.15","     1018.25","     1035.20","       41261385","         1194.39"
"21-Apr-1997","     1041.45","     1061.80","     1041.25","     1060.60","       44879870","         1352.29"
"22-Apr-1997","     1066.70","     1073.90","     1056.40","     1059.80","       54745025","         1674.87"
"23-Apr-1997","     1065.95","     1078.05","     1063.85","     1071.05","       45202795","         1318.16"
"24-Apr-1997","     1071.40","     1075.90","     1063.30","     1067.20","       33622255","         1038.97"
"25-Apr-1997","     1065.40","     1071.05","     1062.95","     1069.40","       33845925","         1060.85"
"28-Apr-1997","     1068.60","     1070.70","     1061.20","     1065.40","       34436900","         1094.31"
"29-Apr-1997","     1063.60","     1065.40","     1052.80","     1057.45","       34582745","         1095.14"
"30-Apr-1997","     1081.10","     1088.40","     1075.95","     1079.85","       39887390","         1245.84"
"02-May-1997","     1074.70","     1074.70","     1063.75","     1069.00","       28798865","          887.83"
"05-May-1997","     1061.80","     1061.80","     1043.55","     1045.50","       37241005","         1130.56"
"06-May-1997","     1045.80","     1050.55","     1038.75","     1048.40","       37307765","         1135.00"
"07-May-1997","     1053.10","     1055.05","     1042.55","     1044.40","       33410419","          977.00"
"08-May-1997","     1043.70","     1055.40","     1039.80","     1054.05","       26528323","          749.74"
"09-May-1997","     1054.60","     1063.00","     1048.05","     1053.35","       29142822","          836.95"
"12-May-1997","     1052.80","     1056.50","     1039.05","     1040.50","       30568704","          934.22"
"13-May-1997","     1041.05","     1042.25","     1027.50","     1031.05","       32122389","          991.73"
"14-May-1997","     1030.35","     1044.15","     1018.15","     1041.65","       44973518","         1389.86"
"15-May-1997","     1041.65","     1049.00","     1036.25","     1045.00","       41608567","         1434.48"
"16-May-1997","     1043.40","     1049.75","     1041.10","     1048.40","       37267891","         1274.64"
"19-May-1997","     1052.20","     1059.25","     1048.05","     1050.80","       43800440","         1504.22"
"20-May-1997","     1051.55","     1053.25","     1045.30","     1050.85","       31737951","         1129.44"
"21-May-1997","     1047.50","     1049.70","     1040.55","     1042.00","       37024886","         1117.98"
"22-May-1997","     1042.45","     1043.80","     1034.35","     1037.20","       32620180","         1039.31"
"23-May-1997","     1037.00","     1039.00","     1028.75","     1033.70","       37947080","         1143.26"
"26-May-1997","     1032.15","     1035.80","     1025.50","     1026.90","       25032876","          766.85"
"27-May-1997","     1027.50","     1031.50","     1023.45","     1025.70","       37217256","         1204.71"
"28-May-1997","     1032.50","     1035.35","     1024.55","     1027.00","       30929056","          951.01"
"29-May-1997","     1024.75","     1040.05","     1023.80","     1038.20","       40836478","         1209.28"
"30-May-1997","     1039.85","     1051.20","     1038.30","     1050.90","       46859447","         1456.58"
"02-Jun-1997","     1053.05","     1066.15","     1051.05","     1064.95","       45577022","         1538.46"
"03-Jun-1997","     1067.65","     1081.75","     1067.55","     1073.75","       55249044","         1918.05"
"04-Jun-1997","     1081.55","     1090.95","     1078.80","     1085.75","       42314259","         1411.74"
"05-Jun-1997","     1089.85","     1095.50","     1082.85","     1086.60","       50585490","         1677.28"
"06-Jun-1997","     1087.50","     1091.05","     1081.30","     1082.75","       37099104","         1199.31"
